2022-03-31	黄浦	7	114
2022-03-31	徐汇	20	206
2022-03-31	静安	4	160
2022-03-31	虹口	8	120
2022-03-31	杨浦	5	169
2022-03-31	长宁	43	213
2022-03-31	浦东	180	2227
2022-03-31	嘉定	7	47
2022-03-31	松江	5	179
2022-03-31	闵行	59	333
2022-03-31	宝山	4	13
2022-03-31	青浦	1	94
2022-03-31	奉贤	5	178
2022-03-31	金山	3	39
2022-03-31	崇明	1	43
2022-04-01	普陀	13	232
2022-04-01	黄浦	5	255
2022-04-01	徐汇	37	602
2022-04-01	静安	11	178
2022-04-01	虹口	3	58
2022-04-01	杨浦	11	123
2022-04-01	长宁	0	37
2022-04-01	浦东	79	2505
2022-04-01	嘉定	9	191
2022-04-01	松江	19	474
2022-04-01	闵行	57	986
2022-04-01	宝山	10	35
2022-04-01	青浦	0	87
2022-04-01	奉贤	2	159
2022-04-01	金山	3	46
2022-04-01	崇明	1	83
2022-04-02	普陀	39	349
2022-04-02	黄浦	27	632
2022-04-02	徐汇	44	998
2022-04-02	静安	26	298
2022-04-02	虹口	30	312
2022-04-02	杨浦	19	255
2022-04-02	长宁	7	93
2022-04-02	浦东	108	1930
2022-04-02	嘉定	26	591
2022-04-02	松江	8	559
2022-04-02	闵行	55	774
2022-04-02	宝山	35	450
2022-04-02	青浦	3	228
2022-04-02	奉贤	8	149
2022-04-02	金山	0	60
2022-04-02	崇明	3	110
2022-04-03	普陀	21	300
2022-04-03	黄浦	14	810
2022-04-03	徐汇	34	465
2022-04-03	静安	29	309
2022-04-03	虹口	11	177
2022-04-03	杨浦	30	344
2022-04-03	长宁	14	90
2022-04-03	浦东	140	3514
2022-04-03	嘉定	14	401
2022-04-03	松江	6	257
2022-04-03	闵行	68	872
2022-04-03	宝山	32	435
2022-04-03	青浦	3	229
2022-04-03	奉贤	4	115
2022-04-03	金山	4	99
2022-04-03	崇明	1	164
2022-04-04	普陀	4	250
2022-04-04	黄浦	8	962
2022-04-04	徐汇	8	1221
2022-04-04	静安	1	49
2022-04-04	虹口	5	603
2022-04-04	杨浦	10	210
2022-04-04	长宁	1	32
2022-04-04	浦东	205	6866
2022-04-04	嘉定	4	233
2022-04-04	松江	6	553
2022-04-04	闵行	11	1370
2022-04-04	宝山	1	264
2022-04-04	青浦	1	313
2022-04-04	奉贤	2	62
2022-04-04	金山	1	51
2022-04-04	崇明	0	47
2022-04-05	普陀	7	476
2022-04-05	黄浦	16	642
2022-04-05	徐汇	23	897
2022-04-05	静安	12	290
2022-04-05	虹口	8	402
2022-04-05	杨浦	11	612
2022-04-05	长宁	6	78
2022-04-05	浦东	162	7983
2022-04-05	嘉定	11	470
2022-04-05	松江	14	782
2022-04-05	闵行	23	2914
2022-04-05	宝山	7	547
2022-04-05	青浦	6	378
2022-04-05	奉贤	2	142
2022-04-05	金山	1	76
2022-04-05	崇明	2	77
2022-04-06	普陀	27	1006
2022-04-06	黄浦	9	1035
2022-04-06	徐汇	19	1088
2022-04-06	静安	27	518
2022-04-06	虹口	1	667
2022-04-06	杨浦	12	618
2022-04-06	长宁	31	319
2022-04-06	浦东	151	8306
2022-04-06	嘉定	6	1402
2022-04-06	松江	2	779
2022-04-06	闵行	21	2388
2022-04-06	宝山	9	651
2022-04-06	青浦	4	466
2022-04-06	奉贤	0	278
2022-04-06	金山	3	76
2022-04-06	崇明	0	63
2022-04-07	普陀	11	946
2022-04-07	黄浦	14	1366
2022-04-07	徐汇	43	2033
2022-04-07	静安	22	359
2022-04-07	虹口	26	568
2022-04-07	杨浦	29	572
2022-04-07	长宁	29	823
2022-04-07	浦东	307	8743
2022-04-07	嘉定	23	910
2022-04-07	松江	107	644
2022-04-07	闵行	95	2162
2022-04-07	宝山	9	405
2022-04-07	青浦	4	489
2022-04-07	奉贤	31	61
2022-04-07	金山	72	57
2022-04-07	崇明	2	260
2022-04-08	普陀	21	1073
2022-04-08	黄浦	41	2566
2022-04-08	徐汇	114	1515
2022-04-08	静安	42	623
2022-04-08	虹口	18	360
2022-04-08	杨浦	12	689
2022-04-08	长宁	20	594
2022-04-08	浦东	348	6938
2022-04-08	嘉定	116	1389
2022-04-08	松江	108	663
2022-04-08	闵行	62	2792
2022-04-08	宝山	29	2792
2022-04-08	青浦	24	318
2022-04-08	奉贤	12	85
2022-04-08	金山	45	45
2022-04-08	崇明	3	167
2022-04-09	普陀	24	629
2022-04-09	黄浦	101	447
2022-04-09	徐汇	44	1106
2022-04-09	静安	25	577
2022-04-09	虹口	12	337
2022-04-09	杨浦	32	1048
2022-04-09	长宁	26	731
2022-04-09	浦东	517	10613
2022-04-09	嘉定	21	348
2022-04-09	松江	10	490
2022-04-09	闵行	88	4536
2022-04-09	宝山	36	2225
2022-04-09	青浦	9	548
2022-04-09	奉贤	13	111
2022-04-09	金山	44	24
2022-04-09	崇明	4	167
2022-04-10	普陀	7	994
2022-04-10	黄浦	36	1725
2022-04-10	徐汇	46	3157
2022-04-10	静安	29	574
2022-04-10	虹口	6	1232
2022-04-10	杨浦	61	1816
2022-04-10	长宁	5	382
2022-04-10	浦东	212	6520
2022-04-10	嘉定	71	1334
2022-04-10	松江	291	1534
2022-04-10	闵行	102	3087
2022-04-10	宝山	21	1818
2022-04-10	青浦	1	876
2022-04-10	奉贤	11	27
2022-04-10	金山	15	42
2022-04-10	崇明	0	55
2022-04-11	普陀	37	1841
2022-04-11	黄浦	117	2106
2022-04-11	徐汇	48	1723
2022-04-11	静安	20	532
2022-04-11	虹口	25	1350
2022-04-11	杨浦	30	1390
2022-04-11	长宁	25	368
2022-04-11	浦东	493	7813
2022-04-11	嘉定	43	165
2022-04-11	松江	21	670
2022-04-11	闵行	68	2939
2022-04-11	宝山	47	977
2022-04-11	青浦	7	324
2022-04-11	奉贤	4	64
2022-04-11	金山	3	35
2022-04-11	崇明	6	51
2022-04-12	普陀	50	1120
2022-04-12	黄浦	74	1730
2022-04-12	徐汇	56	1052
2022-04-12	静安	75	981
2022-04-12	虹口	83	848
2022-04-12	杨浦	60	1099
2022-04-12	长宁	90	1043
2022-04-12	浦东	192	10857
2022-04-12	嘉定	42	944
2022-04-12	松江	77	635
2022-04-12	闵行	280	3965
2022-04-12	宝山	16	279
2022-04-12	青浦	61	463
2022-04-12	奉贤	1	32
2022-04-12	金山	3	36
2022-04-12	崇明	29	57
2022-04-13	普陀	45	430
2022-04-13	黄浦	227	1181
2022-04-13	徐汇	143	1349
2022-04-13	静安	49	171
2022-04-13	虹口	121	1367
2022-04-13	杨浦	54	1131
2022-04-13	长宁	105	852
2022-04-13	浦东	1139	13888
2022-04-13	嘉定	54	667
2022-04-13	松江	131	526
2022-04-13	闵行	372	2567
2022-04-13	宝山	13	638
2022-04-13	青浦	99	220
2022-04-13	奉贤	2	81
2022-04-13	金山	12	22
2022-04-13	崇明	7	56
2022-04-14	普陀	45	219
2022-04-14	黄浦	268	1745
2022-04-14	徐汇	293	1049
2022-04-14	静安	70	196
2022-04-14	虹口	174	756
2022-04-14	杨浦	48	769
2022-04-14	长宁	148	850
2022-04-14	浦东	1252	10404
